districtcode,city_geocode,city,district_geocode,district,lon,lat,sta_fc,sta_rt,province,fc_lon,fc_lat,rt_lon,rt_lat
430724,430700,常德市,430724,临澧,111.645602,29.443217,57566,57566,湖南省,111.6686,29.4692,111.6686,29.4692
430725,430700,常德市,430725,桃源,111.484503,28.902734,57661,57661,湖南省,111.4797,28.9133,111.4797,28.9133
430726,430700,常德市,430726,石门,111.379087,29.584703,57562,57562,湖南省,111.3633,29.5833,111.3633,29.5833
430781,430700,常德市,430781,津市,111.879609,29.630867,57566,57566,湖南省,111.6686,29.4692,111.6686,29.4692
430800,430800,张家界市,430800,张家界,110.479921,29.127401,57558,57558,湖南省,110.4667,29.1333,110.4667,29.1333
430802,430800,张家界市,430802,永定,110.484559,29.125961,57558,57558,湖南省,110.4667,29.1333,110.4667,29.1333
430811,430800,张家界市,430811,武陵源,110.54758,29.347827,57558,57558,湖南省,110.4667,29.1333,110.4667,29.1333
430821,430800,张家界市,430821,慈利,111.132702,29.423876,57564,57564,湖南省,111.0878,29.4317,111.0878,29.4317
430822,430800,张家界市,430822,桑植,110.164039,29.399939,57554,57554,湖南省,110.1622,29.4014,110.1622,29.4014
430900,430900,益阳市,430900,益阳,112.355042,28.570066,57674,57674,湖南省,112.3833,28.5667,112.3833,28.5667
430902,430900,益阳市,430902,资阳区,112.33084,28.592771,57674,57674,湖南省,112.3833,28.5667,112.3833,28.5667
430903,430900,益阳市,430903,赫山,112.360946,28.568327,57674,57674,湖南省,112.3833,28.5667,112.3833,28.5667
430921,430900,益阳市,430921,南县,112.410399,29.372181,57574,57574,湖南省,112.4317,29.3517,112.4317,29.3517
430922,430900,益阳市,430922,桃江,112.139732,28.520993,57666,57666,湖南省,112.1711,28.5061,112.1711,28.5061
430923,430900,益阳市,430923,安化,111.221824,28.377421,57669,57669,湖南省,111.2167,28.3833,111.2167,28.3833
430981,430900,益阳市,430981,沅江,112.361088,28.839713,57671,57671,湖南省,112.3667,28.85,112.3667,28.85
431000,431000,郴州市,431000,郴州,113.032067,25.793589,57972,57972,湖南省,112.9739,25.7353,112.9739,25.7353
431002,431000,郴州市,431002,北湖,113.032208,25.792628,57972,57972,湖南省,112.9739,25.7353,112.9739,25.7353
431003,431000,郴州市,431003,苏仙,113.038698,25.793157,57972,57972,湖南省,112.9739,25.7353,112.9739,25.7353
431021,431000,郴州市,431021,桂阳,112.734466,25.737447,57973,57973,湖南省,112.7247,25.7494,112.7247,25.7494
431022,431000,郴州市,431022,宜章,112.947884,25.394345,57976,57976,湖南省,112.9406,25.4058,112.9406,25.4058
431023,431000,郴州市,431023,永兴,113.114819,26.129392,57887,57887,湖南省,113.1144,26.1269,113.1144,26.1269
431024,431000,郴州市,431024,嘉禾,112.370618,25.587309,57974,57974,湖南省,112.3653,25.5814,112.3653,25.5814
431025,431000,郴州市,431025,临武,112.564589,25.279119,57978,57978,湖南省,112.5464,25.2731,112.5464,25.2731
431026,431000,郴州市,431026,汝城,113.685686,25.553759,57985,57985,湖南省,113.6819,25.5144,113.6819,25.5144
431027,431000,郴州市,431027,桂东,113.945879,26.073917,57889,57889,湖南省,113.9447,26.0797,113.9447,26.0797
431028,431000,郴州市,431028,安仁,113.27217,26.708625,57881,57881,湖南省,113.2586,26.7139,113.2586,26.7139
431081,431000,郴州市,431081,资兴,113.23682,25.974152,57981,57981,湖南省,113.2172,25.9744,113.2172,25.9744
431100,431100,永州市,431100,永州,111.608019,26.434516,57866,57866,湖南省,111.6167,26.2258,111.6167,26.2258
431102,431100,永州市,431102,零陵,111.626348,26.223347,57866,57866,湖南省,111.6167,26.2258,111.6167,26.2258
431103,431100,永州市,431103,冷水滩,111.607156,26.434364,57865,57865,湖南省,111.6161,26.4956,111.6161,26.4956
431121,431100,永州市,431121,祁阳,111.85734,26.585929,57868,57868,湖南省,111.8572,26.5947,111.8572,26.5947
431122,431100,永州市,431122,东安,111.313035,26.397278,57867,57867,湖南省,111.2886,26.4022,111.2886,26.4022
431123,431100,永州市,431123,双牌,111.662146,25.959397,57962,57962,湖南省,111.6567,26.0322,111.6567,26.0322
431124,431100,永州市,431124,道县,111.591614,25.518444,57965,57965,湖南省,111.5961,25.5336,111.5961,25.5336
431125,431100,永州市,431125,江永,111.346803,25.268154,57969,57969,湖南省,111.3094,25.2761,111.3094,25.2761
431126,431100,永州市,431126,宁远,111.944529,25.584112,57966,57966,湖南省,111.9622,25.5944,111.9622,25.5944
431127,431100,永州市,431127,蓝山,112.194195,25.375255,57975,57975,湖南省,112.2,25.3833,112.2,25.3833
431128,431100,永州市,431128,新田,112.220341,25.906927,57971,57971,湖南省,112.2,25.9167,112.2,25.9167
431129,431100,永州市,431129,江华,111.577276,25.182596,59063,59063,湖南省,111.5703,25.1819,111.5703,25.1819
431200,431200,怀化市,431200,怀化,109.97824,27.550082,57749,57749,湖南省,110.0036,27.5653,110.0036,27.5653
431202,431200,怀化市,431202,鹤城,109.982242,27.548474,57749,57749,湖南省,110.0036,27.5653,110.0036,27.5653
431221,431200,怀化市,431221,中方,109.948061,27.43736,57749,57749,湖南省,110.0036,27.5653,110.0036,27.5653
431222,431200,怀化市,431222,沅陵,110.399161,28.455554,57655,57655,湖南省,110.4,28.4667,110.4,28.4667
431223,431200,怀化市,431223,辰溪,110.196953,28.005474,57658,57658,湖南省,110.2,28,110.2,28
431224,431200,怀化市,431224,溆浦,110.593373,27.903802,57752,57752,湖南省,110.6,27.9167,110.6,27.9167
431225,431200,怀化市,431225,会同,109.720785,26.870789,57842,57842,湖南省,109.72,26.8767,109.72,26.8767
431226,431200,怀化市,431226,麻阳,109.802807,27.865991,57743,57743,湖南省,109.7961,27.8706,109.7961,27.8706
431227,431200,怀化市,431227,新晃,109.174443,27.359897,57744,57744,湖南省,109.1636,27.3681,109.1636,27.3681
431228,431200,怀化市,431228,芷江,109.687777,27.437996,57745,57745,湖南省,109.6811,27.4547,109.6811,27.4547
431229,431200,怀化市,431229,靖州,109.691159,26.573511,57841,57841,湖南省,109.6667,26.5667,109.6667,26.5667
431230,431200,怀化市,431230,通道,109.783359,26.158349,57845,57845,湖南省,109.7833,26.1667,109.7833,26.1667
431281,431200,怀化市,431281,洪江,109.831765,27.201876,57754,57754,湖南省,109.8353,27.2117,109.8353,27.2117
431300,431300,娄底市,431300,娄底,112.008497,27.728136,57763,57763,湖南省,112.0011,27.6908,112.0011,27.6908
431302,431300,娄底市,431302,娄星,112.008486,27.726643,57763,57763,湖南省,112.0011,27.6908,112.0011,27.6908
431321,431300,娄底市,431321,双峰,112.198245,27.459126,57774,57774,湖南省,112.1733,27.4486,112.1733,27.4486
431322,431300,娄底市,431322,新化,111.306747,27.737456,57761,57761,湖南省,111.3,27.75,111.3,27.75
431381,431300,娄底市,431381,冷水江,111.434674,27.685759,57760,57760,湖南省,111.4333,27.7,111.4333,27.7
431382,431300,娄底市,431382,涟源,111.670847,27.692301,57762,57762,湖南省,111.7,27.6903,111.7,27.6903
433100,433100,湘西土家族苗族自治州,433100,湘西,109.739735,28.314296,57649,57649,湖南省,109.6819,28.2381,109.6819,28.2381
433101,433100,湘西土家族苗族自治州,433101,吉首,109.738273,28.314827,57649,57649,湖南省,109.6819,28.2381,109.6819,28.2381
433122,433100,湘西土家族苗族自治州,433122,泸溪,110.214428,28.214516,57657,57657,湖南省,110.2058,28.2269,110.2058,28.2269
433123,433100,湘西土家族苗族自治州,433123,凤凰,109.599191,27.948308,57740,57740,湖南省,109.5953,27.9528,109.5953,27.9528
433124,433100,湘西土家族苗族自治州,433124,花垣,109.479063,28.581352,57640,57640,湖南省,109.4567,28.5772,109.4567,28.5772
433125,433100,湘西土家族苗族自治州,433125,保靖,109.651445,28.709605,57642,57642,湖南省,109.6511,28.7031,109.6511,28.7031
433126,433100,湘西土家族苗族自治州,433126,古丈,109.949592,28.616973,57646,57646,湖南省,109.9661,28.6244,109.9661,28.6244
433127,433100,湘西土家族苗族自治州,433127,永顺,109.853292,28.998068,57643,57643,湖南省,109.8383,29.0078,109.8383,29.0078
433130,433100,湘西土家族苗族自治州,433130,龙山,109.441189,29.453438,57544,57544,湖南省,109.4433,29.4581,109.4433,29.4581
440100,440100,广州市,440100,广州,113.280637,23.125178,59287,711099,广东省,113.4822,23.21,113.3406,23.1653
440103,440100,广州市,440103,荔湾,113.243038,23.124943,59287,711099,广东省,113.4822,23.21,113.3406,23.1653
440104,440100,广州市,440104,越秀,113.280714,23.125624,59287,711099,广东省,113.4822,23.21,113.3406,23.1653
440105,440100,广州市,440105,海珠,113.262008,23.103131,59287,711099,广东省,113.4822,23.21,113.3406,23.1653
440106,440100,广州市,440106,天河,113.335367,23.13559,59287,711099,广东省,113.4822,23.21,113.3406,23.1653
440111,440100,广州市,440111,白云,113.262831,23.162281,59287,711099,广东省,113.4822,23.21,113.3406,23.1653
440112,440100,广州市,440112,黄埔,113.450761,23.103239,59287,711099,广东省,113.4822,23.21,113.3406,23.1653
440113,440100,广州市,440113,番禺,113.364619,22.938582,59481,59481,广东省,113.3192,22.9381,113.3192,22.9381
440114,440100,广州市,440114,花都,113.211184,23.39205,59284,59284,广东省,113.2367,23.4203,113.2367,23.4203
440115,440100,广州市,440115,南沙区,113.53738,22.794531,59481,59481,广东省,113.3192,22.9381,113.3192,22.9381
440117,440100,广州市,440117,从化,113.587386,23.545283,59285,59285,广东省,113.6156,23.5686,113.6156,23.5686
440118,440100,广州市,440118,增城,113.829579,23.290497,59294,59294,广东省,113.8275,23.3353,113.8275,23.3353
440200,440200,韶关市,440200,韶关,113.591544,24.801322,59082,59082,广东省,113.6,24.6667,113.6,24.6667
440203,440200,韶关市,440203,武江,113.588289,24.80016,59085,59082,广东省,113.36,24.41,113.6,24.6667
440204,440200,韶关市,440204,浈江,113.599224,24.803977,59085,59082,广东省,113.36,24.41,113.6,24.6667
440205,440200,韶关市,440205,曲江,113.605582,24.680195,59085,59082,广东省,113.36,24.41,113.6,24.6667
440222,440200,韶关市,440222,始兴,114.067205,24.948364,59090,59090,广东省,114.0467,24.9611,114.0467,24.9611
440224,440200,韶关市,440224,仁化,113.748627,25.088226,57989,57989,广东省,113.7631,25.0589,113.7631,25.0589
440229,440200,韶关市,440229,翁源,114.131289,24.353887,59094,59094,广东省,114.1133,24.3483,114.1133,24.3483
440232,440200,韶关市,440232,乳源,113.278417,24.776109,59081,59081,广东省,113.2867,24.7844,113.2867,24.7844
440233,440200,韶关市,440233,新丰,114.207034,24.055412,59097,59097,广东省,114.1922,24.0558,114.1922,24.0558
440281,440200,韶关市,440281,乐昌,113.352413,25.128445,57988,57988,广东省,113.345,25.1103,113.345,25.1103
440282,440200,韶关市,440282,南雄,114.311231,25.115328,57996,57996,广东省,114.255,25.0806,114.255,25.0806
440300,440300,深圳市,440300,深圳,114.085947,22.547,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440303,440300,深圳市,440303,罗湖,114.123885,22.555341,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440304,440300,深圳市,440304,福田,114.05096,22.541009,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440305,440300,深圳市,440305,南山,113.92943,22.531221,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440306,440300,深圳市,440306,宝安,113.828671,22.754741,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440307,440300,深圳市,440307,龙岗,114.251372,22.721511,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440308,440300,深圳市,440308,盐田,114.235366,22.555069,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440309,440300,深圳市,440309,龙华,114.04048,22.758663,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440310,440300,深圳市,440310,坪山,114.34415,22.716233,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440311,440300,深圳市,440311,光明,113.94256,22.754466,59493,59493,广东省,114.0033,22.5417,114.0033,22.5417
440400,440400,珠海市,440400,珠海,113.553986,22.224979,59488,59488,广东省,113.5669,22.275,113.5669,22.275
440402,440400,珠海市,440402,香洲,113.55027,22.271249,59488,59488,广东省,113.5669,22.275,113.5669,22.275
440403,440400,珠海市,440403,斗门,113.297739,22.209117,59487,59487,广东省,113.2969,22.2292,113.2969,22.2292
440404,440400,珠海市,440404,金湾,113.345071,22.139122,59488,59488,广东省,113.5669,22.275,113.5669,22.275
440500,440500,汕头市,440500,汕头,116.708463,23.37102,59316,59316,广东省,116.6792,23.3853,116.6792,23.3853
440507,440500,汕头市,440507,龙湖,116.732015,23.373754,59316,59316,广东省,116.6792,23.3853,116.6792,23.3853
440511,440500,汕头市,440511,金平区,116.703583,23.367071,59316,59316,广东省,116.6792,23.3853,116.6792,23.3853
440512,440500,汕头市,440512,濠江,116.729528,23.279345,59318,59318,广东省,116.5886,23.2581,116.5886,23.2581
440513,440500,汕头市,440513,潮阳,116.602602,23.262336,59318,59318,广东省,116.5886,23.2581,116.5886,23.2581
440514,440500,汕头市,440514,潮南,116.423607,23.249798,59318,59318,广东省,116.5886,23.2581,116.5886,23.2581
440515,440500,汕头市,440515,澄海,116.76336,23.46844,59319,59319,广东省,116.8361,23.4308,116.8361,23.4308
440523,440500,汕头市,440523,南澳,117.027105,23.419562,59324,59324,广东省,117.0292,23.4275,117.0292,23.4275
440600,440600,佛山市,440600,佛山,113.122717,23.028762,59288,59288,广东省,113.0089,23.145,113.0089,23.145
440604,440600,佛山市,440604,禅城,113.112414,23.019643,59288,59288,广东省,113.0089,23.145,113.0089,23.145
440605,440600,佛山市,440605,南海区,113.145577,23.031562,59288,59288,广东省,113.0089,23.145,113.0089,23.145
440606,440600,佛山市,440606,顺德,113.281826,22.75851,59480,59480,广东省,113.2442,22.8486,113.2442,22.8486
440607,440600,佛山市,440607,三水,112.899414,23.16504,59279,59279,广东省,112.8767,23.1969,112.8767,23.1969
440608,440600,佛山市,440608,高明,112.882123,22.893855,59288,59288,广东省,113.0089,23.145,113.0089,23.145
440700,440700,江门市,440700,江门,113.094942,22.590431,59476,59476,广东省,113.0347,22.5319,113.0347,22.5319
440703,440700,江门市,440703,蓬江,113.07859,22.59677,59476,59476,广东省,113.0347,22.5319,113.0347,22.5319
440704,440700,江门市,440704,江海,113.120601,22.572211,59476,59476,广东省,113.0347,22.5319,113.0347,22.5319
440705,440700,江门市,440705,新会,113.038584,22.520247,59476,59476,广东省,113.0347,22.5319,113.0347,22.5319
440781,440700,江门市,440781,台山,112.793414,22.250713,59478,59478,广东省,112.7858,22.2472,112.7858,22.2472
440783,440700,江门市,440783,开平,112.692262,22.366286,59475,59475,广东省,112.6517,22.4036,112.6517,22.4036
440784,440700,江门市,440784,鹤山,112.961795,22.768104,59473,59473,广东省,112.9811,22.7372,112.9811,22.7372
440785,440700,江门市,440785,恩平,112.314051,22.182956,59477,59477,广东省,112.2306,22.2658,112.2306,22.2658
440800,440800,湛江市,440800,湛江,110.364977,21.274898,59658,59658,广东省,110.3022,21.1547,110.3022,21.1547
440802,440800,湛江市,440802,赤坎,110.361634,21.273365,59658,59658,广东省,110.3022,21.1547,110.3022,21.1547
440803,440800,湛江市,440803,霞山,110.406382,21.194229,59658,59658,广东省,110.3022,21.1547,110.3022,21.1547
440804,440800,湛江市,440804,坡头,110.455632,21.24441,59658,59658,广东省,110.3022,21.1547,110.3022,21.1547
440811,440800,湛江市,440811,麻章,110.329167,21.265997,59658,59658,广东省,110.3022,21.1547,110.3022,21.1547
440823,440800,湛江市,440823,遂溪,110.255321,21.376915,59650,59650,广东省,110.2444,21.4036,110.2444,21.4036
440825,440800,湛江市,440825,徐闻,110.175718,20.326083,59754,59754,广东省,110.165,20.2428,110.165,20.2428
440881,440800,湛江市,440881,廉江,110.284961,21.611281,59654,59654,广东省,110.3033,21.6331,110.3033,21.6331
440882,440800,湛江市,440882,雷州,110.088275,20.908523,59750,59750,广东省,110.0678,20.9619,110.0678,20.9619
440883,440800,湛江市,440883,吴川,110.780508,21.428453,59656,59656,广东省,110.81,21.4058,110.81,21.4058
440900,440900,茂名市,440900,茂名,110.919229,21.659751,59659,59659,广东省,110.9122,21.7494,110.9122,21.7494
440902,440900,茂名市,440902,茂南,110.920542,21.660425,59659,59659,广东省,110.9122,21.7494,110.9122,21.7494
440904,440900,茂名市,440904,电白,111.007264,21.507219,59664,59664,广东省,110.9886,21.5458,110.9886,21.5458
440981,440900,茂名市,440981,高州,110.853251,21.915153,59653,59653,广东省,110.8592,21.9425,110.8592,21.9425
440982,440900,茂名市,440982,化州,110.63839,21.654953,59655,59655,广东省,110.6144,21.6472,110.6144,21.6472
440983,440900,茂名市,440983,信宜,110.941656,22.352681,59456,59456,广东省,110.925,22.3469,110.925,22.3469
441200,441200,肇庆市,441200,肇庆,112.472529,23.051546,59278,59278,广东省,112.4786,22.9906,112.4786,22.9906
441202,441200,肇庆市,441202,端州,112.472329,23.052662,59278,59278,广东省,112.4786,22.9906,112.4786,22.9906
441203,441200,肇庆市,441203,鼎湖,112.565249,23.155822,59278,59278,广东省,112.4786,22.9906,112.4786,22.9906
441204,441200,肇庆市,441204,高要,112.460846,23.027694,59278,59278,广东省,112.4786,22.9906,112.4786,22.9906
441223,441200,肇庆市,441223,广宁,112.440419,23.631486,59271,59271,广东省,112.4242,23.6372,112.4242,23.6372
441224,441200,肇庆市,441224,怀集,112.182466,23.913072,59270,59270,广东省,112.1903,23.9397,112.1903,23.9397
441225,441200,肇庆市,441225,封开,111.502973,23.434731,59264,59264,广东省,111.5047,23.3917,111.5047,23.3917
441226,441200,肇庆市,441226,德庆,111.78156,23.141711,59269,59269,广东省,111.7775,23.165,111.7775,23.165
441284,441200,肇庆市,441284,四会,112.695028,23.340324,59276,59276,广东省,112.6439,23.3442,112.6439,23.3442
441300,441300,惠州市,441300,惠州,114.412599,23.079404,59298,715452,广东省,114.3744,23.0711,114.4203,23.0917
441302,441300,惠州市,441302,惠城,114.413978,23.079883,59298,715452,广东省,114.3744,23.0711,114.4203,23.0917
441303,441300,惠州市,441303,惠阳,114.469444,22.78851,59298,59298,广东省,114.3744,23.0711,114.3744,23.0711
441322,441300,惠州市,441322,博罗,114.284254,23.167575,59297,59297,广东省,114.2564,23.1786,114.2564,23.1786
